Daniel,4,1,我拿步高安居在家中，在宮內行樂的時候，
Daniel,4,2,忽然做了一夢，這夢使我害怕；我當時在床上所有的幻想，腦中所有的異象，使我心慌意亂，
Daniel,4,3,遂下了一道諭令，召巴比倫所有的智者到我面前來，給我解說那夢的意義。
Daniel,4,4,巫師、術士、占星者、占卜者都來了，我當面給他們說出了那夢，但他們卻不能給我解說那夢的意義。
Daniel,4,5,最後，達尼爾來到我面前，──他按我神的名字，起名叫貝耳特沙匝，這人身上具有至聖神明的精神；我給他講述夢說：
Daniel,4,6,「巫師長貝耳特沙匝！我知道你這個人具有至聖神明的精神，沒有什麼奧秘可以難住你，請聽我夢中所見的異象，給我一個解釋：
Daniel,4,7,我在床上腦中所有的異象是這樣：我忽然看見從地中生出一棵樹來，極其高大。
Daniel,4,8,這棵樹長的非常粗壯，高可摩天，大地四極都可見到；
Daniel,4,9,樹葉美麗，果實繁多，足以供養一切生靈，田野的走獸安息在它的蔭下，空中的飛鳥棲息在它的枝杈上，一切生物都由它獲得供養。
Daniel,4,10,我在床上，在我腦海所得的異象中，我看見有一位守衛兼聖者自天降下，
Daniel,4,11,他大聲呼喊說：砍倒這棵樹，砍斷它的枝條，搖落它的葉子，打下它的果實，叫走獸離開它下面，叫飛鳥飛離它的枝杈，
Daniel,4,12,但在地上只留下它根上的餘幹，用鐵索和銅鏈將它捆住，放在田野的青草中，讓他為露水浸濕，與田野的走獸分食地上的青草，
Daniel,4,13,使他的心改變不像人心，給他一個獸心，在他身上要這樣經歷七段時期。
Daniel,4,14,這是守衛者宣布的定案，這是聖者所出的命令，好使眾生知道：是至高者統治世人的國家，他將國權願意給誰，就給誰；他可以將人間最卑賤的立為最高者。
Daniel,4,15,這是我拿步高王所做的夢。現在，貝耳特沙匝！請你給我說出這夢的意義，因為我國內所有的智者，都不能使我知道這夢的意義，只有你能，因為只有你具有至聖神明的精神。」
Daniel,4,16,名叫貝耳特沙匝的達尼爾，一時愕然，他想像的事，使他恐懼；君王於是說道：「貝耳特沙匝！不要為這夢和這夢的意義心亂！」貝耳特沙匝回答說：「我的主上！願這夢應驗在仇恨你的人身上，願這夢的朕兆應驗在你的敵人身上！
Daniel,4,17,你所見的那棵樹，長的非常粗大，高可摩天，大地四極都可見到，
Daniel,4,18,樹葉美麗，果實繁多，足以供養一切生靈，田野的走獸安息在它的蔭下，空中的飛鳥棲息在它的枝條上。
Daniel,4,19,大王！那樹就是你，你長得高大強壯，你的偉大高可摩天，你的權勢達於地極。
Daniel,4,20,至於大王所見的那位警衛兼聖者自降下說：砍倒、毀滅這棵樹！只在地上留下它根子的餘幹，用鐵索和銅鏈將它捆住，放在田野的青草中，讓他為露水浸濕，與田野的走獸分食，這樣在他身上直到經歷了七段時期。──
Daniel,4,21,大王！這是那夢的意義，這是要臨到我主，大王身上的至高者的判決：
Daniel,4,22,你將由人間被驅遂，與田野的走獸為伍，你吃草如同牛一樣，為露水浸濕，要這樣經歷七段時期，直到你承認至高者統治世人的國度，願意給誰，就給誰。
Daniel,4,23,至於所說在地中只留下樹根的餘幹，是說到你承認上天統治一切時，你的國仍再歸於你。
Daniel,4,24,為此，大王！望你接納我的勸告：厲行正義，補贖罪過，憐貧濟困，以抵償不義；如此你的福樂或許可得延長。」
Daniel,4,25,這一切都臨在拿步高王身上：
Daniel,4,26,十二個月以後，王在巴比倫王宮的樓台上散步時，
Daniel,4,27,自言自語：「這不是我以大能大力，為彰顯我的威榮而建為王都的大巴比倫嗎？」
Daniel,4,28,這些話君王還未說出口，便有聲音從天上傳來說：「拿步高王！現在有話告訴你：你的王位已被人奪去了！
Daniel,4,29,你要由人間被驅逐，與田野的走獸為伍，你要吃草如同牛一樣，這樣，在你身上經歷七段時期，直到你承認至高者統治世人的國度，他願意給誰，就給誰。」
Daniel,4,30,這話立即在拿步高身上應驗了：他被逐離開了人群，吃草如同牛一樣，他的身體為露水浸濕，直到他的頭髮長得有如鷹的羽翼，指甲有如鳥的爪子。
Daniel,4,31,這期限過了以後，我拿步高舉目望天，我的理智恢復了常態，我立刻稱謝至高者，讚美頌揚永生者，因為他的主權永遠常存，他的王國世世常在。
Daniel,4,32,地上的一切居民為他等於虛無，他對天上軍旅和地上的居民隨意而行，沒有能阻止他的，或問他說：你作什麼？
Daniel,4,33,就在那一時刻，我的理智恢復了常態，恢復了我王國的光榮，仍享威嚴富貴，我的朝臣和大官仍前來求見；我的國又歸我所有，並且也給我增加了極大的權勢。
Daniel,4,34,現在，我拿步高要稱頌、讚揚和光榮天上的君王，因為他的一切作為是真理，他的道路是正義；凡行動傲慢的，他都能壓伏。」
