Ezekiel,39,1,「人子，你講預言攻斥哥格說：吾主上主這樣說：默舍客和突巴耳的最高領袖哥格，看，我要攻擊你，
Ezekiel,39,2,我要引誘你，挾持你，使你從極北之地上來，領你到以色列的山上，
Ezekiel,39,3,在那裡我要打掉你左手上的弓，打落你右手上的箭。
Ezekiel,39,4,你和你所有的軍隊，以及同你聯合的眾民，都要喪亡在以色列的山上；我要使你成為各種猛禽和野獸的食物。
Ezekiel,39,5,你要喪亡在原野之上，這原是我親口說的──吾主上主的斷語──
Ezekiel,39,6,我要使火降到瑪哥格和那些安居在群島的人們身上：如此，他們必承認我是上主。
Ezekiel,39,7,我也要在我的百姓以色列中間，顯揚我的聖名，再不讓我的名受到褻瀆：如此，異民便承認我是上主，是以色列的聖者。
Ezekiel,39,8,看，我所說的那一天，已經來近，必要實現──吾主上主的斷語。
Ezekiel,39,9,那時，住在以色列各城的人必要出來，點火焚燒武器：有大小盾牌、弓、箭、槍和茅；他們將用來燒火，七年之久。
Ezekiel,39,10,他們不必到田間拾柴，也不必到林中伐木，因為有武器可作柴燒；他們還要搶奪那些搶奪過他們的人，劫掠那些劫掠過他們的人──吾主上主的斷語──
Ezekiel,39,11,在那一天，我要在以色列把一出名的地方，即死海以東阿巴陵山谷，給哥格作墳地；這山谷使過路的人止步，哥格和他的一切軍隊要埋在那裡，因此人叫那地方為『哥格群眾谷』。
Ezekiel,39,12,以色列家族埋葬他們，為清除此地，要費時七個月。
Ezekiel,39,13,那地方的全體百姓都要埋葬他們。在我顯示光榮的日子，為他們也有光榮──吾主上主的斷語──
Ezekiel,39,14,他們還要派定一些人不斷巡邏那地，尋找在那地方遺留下的屍體，為清除那地；七個月之後他們仍繼續尋找。
Ezekiel,39,15,過路的人經過那地的時候，若發現一個人的骨骸，就在他旁邊放一個記號，等待埋葬的人將他埋葬在『哥格群眾谷』。
Ezekiel,39,16,那裡有一座城，要叫哈摩納。他們就這樣清除了那地。
Ezekiel,39,17,吾主上主這樣說：人子，你要向各種飛鳥，各樣野獸說：你們應集合前來，從四方來參加我給你們在以色列山上所準備的隆重祭餐，你們要吃肉飲血。
Ezekiel,39,18,你們要吃將士的肉，飲各地王侯的血；還有山羊、綿羊、公山羊、牛犢，都是巴商的肥畜。
Ezekiel,39,19,你們要在我給你們準備的祭餐中，吃肉吃到飽，飲血飲到醉。
Ezekiel,39,20,你們在我的宴席上要飽食馬肉，戰馬、將士和所有軍人的肉──吾主上主的斷語。
Ezekiel,39,21,我要在異民中顯示我的光榮，萬民要看見我所施行的懲罰，看見是我舉手打擊了他們。
Ezekiel,39,22,從那天起，以色列家族必要承認我，上主是他們的天主。
Ezekiel,39,23,異民也要知道以色列家族充軍，是為了他們的罪惡，因為他們違背了我，我遂掩面不顧他們，把他們交在敵人手中，全都喪身刀下。
Ezekiel,39,24,我按他們的罪過和惡行對待了他們，掩面不看他們。
Ezekiel,39,25,為此吾主上主這樣說：現今我要轉變雅各伯的命運，憐恤以色列家族。為我的聖名而大發妒火。
Ezekiel,39,26,當他們安居在自己的地域中，沒有人來驚擾時，他們將忘記自己的恥辱和違背我所犯的一切抗命之罪。
Ezekiel,39,27,當我從各民族中把他們領回，從他們敵人的地方聚集他們，在眾異民眼前，在他們身上顯聖時，
Ezekiel,39,28,他們必承認我上主是他們的天主，因為我將他們放逐於異民之中以後，又把他們聚集到自己的地方，一個也沒有留在異民中。
Ezekiel,39,29,我不再掩面不看他們，因為我將我的神已傾注於以色列家族──吾主上主的斷語。」
