Ezekiel,22,1,上主的話傳給我說：
Ezekiel,22,2,「人子，你應開庭裁判這座流人血的城，叫她知道自己的醜惡。
Ezekiel,22,3,你應說：吾主上主這樣說：那流人血，使時辰迫近，製造偶像，自染不潔的城，是有禍的！
Ezekiel,22,4,因你傾流人血，自負血債；因你製造偶像，自染不潔，致使你的日子已近，你的年限已到；為此，我要使你成為萬民所侮辱，萬邦所恥笑的對象。
Ezekiel,22,5,那離你近，離你遠的，都要恥笑你為一惡名多亂的城。
Ezekiel,22,6,看，以色列的首領，在你中間各逞其能，傾流人的血。
Ezekiel,22,7,在你中間有人輕視父母，在你中間有人壓迫外方人，在你中間也有人欺壓孤兒寡婦。
Ezekiel,22,8,你藐視了我的聖物，褻瀆了我的安息日。
Ezekiel,22,9,在你中間有人誹謗，好傾流人血。在你中間有人到山上吃祭物，在你中間有人行淫亂。
Ezekiel,22,10,在你中間有人揭開父親的下體，在你中間有人玷污行經不潔的婦女。
Ezekiel,22,11,在你中間有人同鄰人的妻子行醜惡之事，有人姦污自己的兒媳，有人玷辱自己的姊妹，即父親的女兒。
Ezekiel,22,12,在你中間有人接受賄賂，以傾流人血。你收息金，放重利，用強力剝削你的近人，而你竟忘了我──吾主上主的斷語──
Ezekiel,22,13,看，對你所放的重利，對在你中間所流的血債，我要鼓掌。
Ezekiel,22,14,在我與你算賬的那天，難道你的心還能忍受，你的手還能堅強？我，上主言出必行。
Ezekiel,22,15,我要將你驅逐在異民中，將你散布在各地，消除你的污穢。
Ezekiel,22,16,以後在異民眼前，我必再使你做我的產業：如此你要承認我是上主。」
Ezekiel,22,17,上主的話傳給我說：
Ezekiel,22,18,「人子，以色列家族對我好像是渣滓，他們成了爐中的銅、錫、鐵和鋁，他們都成了銀渣。
Ezekiel,22,19,因此吾主上主這樣說：因為你們都成了渣滓，為此，看，我必將你們聚集在耶路撒冷，
Ezekiel,22,20,如把銀、銅、鐵、鉛和錫聚集在煉爐中，在上面吹火，使它們鎔化；照樣，我也要把你們聚集在我的怒火和憤恨中，將你們拋在裏面鎔化。
Ezekiel,22,21,我要聚集你們，在你們身上吹起我的怒火，使你們鎔化在耶路撒冷；
Ezekiel,22,22,就像銀子在煉爐中鎔化，你們也照樣在城中鎔化：如此，你們就承認我是上主，是我在你們身上發洩了怒火。」
Ezekiel,22,23,上主的話傳給我說：
Ezekiel,22,24,「人子，你應對此城說：你是一塊在震怒之日無雨無水之地。
Ezekiel,22,25,城中的王侯像撕裂獵物的吼獅，他們吞噬人民，搶奪財物和珍寶，增加了城中的寡婦。
Ezekiel,22,26,城中司祭違犯我的法律，褻瀆我的聖物，不分別聖與俗，不辨明潔與不潔，且掩目不顧我的安息日，致使我在他們中蒙受褻瀆。
Ezekiel,22,27,城中的首長像撕裂獵物的豺狼，傾流人血，殺害人命，以圖謀不義之財。
Ezekiel,22,28,城中的先知還為他們掩飾罪過，所見的都是假異象，所說的都是欺詐的預言。他們說：吾主上主這樣說，其實上主並沒有說。
Ezekiel,22,29,本地的人民蠻橫強暴，劫奪搶掠，欺壓窮苦貧困的人，迫害外方人，無法無天。
Ezekiel,22,30,我在他們中找尋一個能修理城牆的人，能在我面前為保護本地，站在缺口處，免得我去破壞那地方的人；但我沒找到一個。
Ezekiel,22,31,為此，我向他們發洩我的怒氣，用我的怒火消滅他們，把他們的行為報復在他們頭上──吾主上主的斷語。」
