Sirach,36,1,萬有的主宰天主！求你憐憫我們，轉面回顧，賜我們得見你仁慈的光輝。
Sirach,36,2,求你賜那不尋找你的萬民都敬畏你，讓他們知道，除你以外別無天主，為叫他們傳揚你偉大的作為。
Sirach,36,3,求你舉起你的手來，攻擊外邦的人民，使他們見到你的威能。
Sirach,36,4,你在他們面前，對我們怎樣顯示了你是聖者，願你在我們面前，也對他們怎樣顯示偉大，
Sirach,36,5,好叫他們認識你，如同我們認識了你一樣；除你以外，沒有天主，上主啊！
Sirach,36,6,求你重顯神蹟，重行奇事，
Sirach,36,7,顯耀你的力量和你的大能。
Sirach,36,8,求你大發雷霆，發洩義怒，
Sirach,36,9,剷除敵對，消滅仇人。
Sirach,36,10,求你使拯救的時日急速來臨，記念你的誓約，好叫萬邦稱揚你的偉業。
Sirach,36,11,願那生還的人，也被怒火燒盡；願那欺壓你民族的人，都遭毀滅。
Sirach,36,12,求你打碎仇人首領的頭顱，因為他們說：我們以外，沒有別人。
Sirach,36,13,求你聚集雅各伯的眾支派，使他們明白，除你以外，沒有天主；使他們傳揚你偉大的作為；以他們作產業，如同起初一樣。
Sirach,36,14,上主啊！求你憐憫那因你得名的民族，就是你視為長子的以色列民族。
Sirach,36,15,求你憐憫你的聖城耶路撒冷，你安居的住所。
Sirach,36,16,求你使熙雍布滿你的威嚴，使聖殿彌漫你的光榮。
Sirach,36,17,求你為你首要的功業作證，履行古先知們因你的名所說的預言。
Sirach,36,18,求你賞報期待你的人民，好使你的先知們被人認為忠實。上主啊！求你俯聽你僕人們的祈禱，
Sirach,36,19,依照亞郎給與你百姓的祝福，指導我們走上正義的道路，使世上所有的人，都知道你是天主，萬世萬代的天主。
Sirach,36,20,胃能容納任何食物，但有的食物卻比其他食物更好。
Sirach,36,21,味覺能分辨野味；同樣，明達人的心能辨別虛詐的言語。
Sirach,36,22,歪曲的心使人悲傷，但有經驗的人，卻能防備他。
Sirach,36,23,一個女子可嫁給任何男子，但有的女子卻比其他女子更好。
Sirach,36,24,婦女的美麗，能使她的丈夫容貌煥發，這也是男人的最大願望。
Sirach,36,25,若婦女善於措辭規勸，說話仁慈溫柔，她的丈夫就決不尋常。
Sirach,36,26,獲得賢能妻子的，就是獲得了最好的產業；即一個與自己相稱的助手，和扶持自己的柱石。
Sirach,36,27,那裏沒有垣牆，財產必被搶掠；那裏沒有妻子，人就要漂泊嗟嘆。
Sirach,36,28,誰能相信一個武裝起來，從一城竄入另一城的強盜呢？同樣，誰也不相信一個沒有家室，一到晚上便到處尋找居所的人。
