Leviticus,26,1,你們不可製造神像，亦不可立雕像或石柱；在你們境內，亦不可安置石像，供人朝拜，因為我上主是你們的天主。
Leviticus,26,2,你們應遵守我的安息日，尊敬我的聖所：我是上主。
Leviticus,26,3,如果你們履行我的法令，遵守我的命令，一一依照執行，
Leviticus,26,4,我必按時給你們降下雨露，地必供給出產，田野的樹木必結出果實。
Leviticus,26,5,你們打禾必打到收葡萄的時期，收葡萄必收到播種的時期；你們必有食糧吃飽，在境內安居樂業。
Leviticus,26,6,我必賜國內太平，你們睡下，沒有人驚擾；我必使境內的猛獸消滅，刀劍也不侵入你們境內。
Leviticus,26,7,你們追擊仇敵時，他們必在你們面前喪身刀下。
Leviticus,26,8,你們五人要追擊一百，你們百人要追擊一萬；你們的仇敵必在你們面前喪身刀下。
Leviticus,26,9,我必眷顧你們，使你們繁殖增多；我必固守我與你們所立的盟約。
Leviticus,26,10,你們要吃久藏的陳糧，要清出陳糧，為貯藏新糧。
Leviticus,26,11,我必在你們中間安置我的住所，再不厭惡你們。
Leviticus,26,12,我必住在你們中間，做你們的天主，你們做我的百姓。
Leviticus,26,13,我上主是你們的天主，是我領你們出離了埃及地，不再做他們的奴隸；是我打斷了你們軛上的橫木，令你們昂首前行。
Leviticus,26,14,但是，如果你們不聽從我，不執行這一切命令；
Leviticus,26,15,如果你們棄絕我的法令，厭惡我的制度，不遵行我的一切命令，而破壞我的盟約，
Leviticus,26,16,我必要這樣與你們作對，使你們恐怖，患肺癆瘧疾，眼目昏花，心靈憔悴；你們的種子，白白播種，因為你們的仇敵要來吃盡。
Leviticus,26,17,我要板起臉來與你們作對，你們必為仇敵擊潰，那仇恨你們的要壓制你們；雖然沒有人追趕，你們也要望風而逃。
Leviticus,26,18,如果這樣你們還不聽從我，為了你們的罪惡，我必要加重七倍懲罰你們，
Leviticus,26,19,粉碎你們矜誇的力量，使你們的蒼天如鐵，使你們的土地像銅，
Leviticus,26,20,使你們白費氣力，地不供給出產，田野的樹木也不結果實。
Leviticus,26,21,如果你們還與我作對，不願聽從我，我必按照你們的罪惡，加重七倍打擊你們，
Leviticus,26,22,使野獸來傷害你們，奪去你們的子女，殘害你們的牲畜，減少你們的人口，使你們的街市變為廢墟。
Leviticus,26,23,如果我用這些事還不能懲戒你們，你們仍然與我作對，
Leviticus,26,24,我也要與你們作對，為了你們的罪惡，必要加重七倍打擊你們。
Leviticus,26,25,我必令刀劍臨於你們，為報復違背盟約的罪；如果你們退入城市，我必使瘟疫來害你們，叫你們落在仇人手內。
Leviticus,26,26,當我給你們斷絕了糧源時，十個女人要在一口灶上烤餅，按定量給你們配給食糧；你們雖然吃，卻吃不飽。
Leviticus,26,27,如果這樣，你們還不聽從我，仍然與我作對，
Leviticus,26,28,我必發怒來與你們作對，為了你們的罪惡，我必加重七倍懲罰你們。
Leviticus,26,29,你們要吃你們兒子的肉，連你們女兒的肉也要吃。
Leviticus,26,30,我必破壞你們的丘壇，砍倒你們的香臺，將你們的屍首堆在你們的偶像的屍首上。我必厭惡你們，
Leviticus,26,31,使你們的城市變為曠野，聖所化為廢墟，不願再聞你們祭品的馨香。
Leviticus,26,32,我必使你們的地化為廢墟，甚至你的仇人來居住時，還驚奇不已。
Leviticus,26,33,我必將你們分散在各民族中，我要拔劍追逐你們，使你們的地成為廢墟，城市變為曠野。
Leviticus,26,34,當那地方變成荒野，而你們僑居在仇人的地方時，這整個的時期，那地才補上了安息的時候；那時地要休息，補享安息年。
Leviticus,26,35,那地方荒涼的整個時期內，才得到安息，補享你們居住時，在你們的安息年內，未享到的安息。
Leviticus,26,36,至於你們中殘存的人，我必使他們在仇人的地方膽戰心驚，甚至風吹落葉聲也把他們嚇跑，逃跑有如逃避刀劍；雖然無人追趕，他們也跌倒在地。
Leviticus,26,37,雖然無人追趕，他們卻一人倒在另一人身上，如面臨刀劍。你們決不能抵擋你們的仇人，
Leviticus,26,38,只有在各民族中消滅；仇人的土地要把你們吞下。
Leviticus,26,39,你們中殘存的人，必為了自己的罪惡，在仇人的地方，日漸衰弱，還要為了祖先的罪惡，日漸衰弱。
Leviticus,26,40,他們終必承認自己的罪惡，祖先的罪惡，對我不忠與我作對的叛逆之罪。
Leviticus,26,41,當我與他們作對，將他們遷送到他們仇人的地方以後，他們未受割損的心，必會謙卑自下，要心甘情願受罰贖罪，
Leviticus,26,42,我也要想起我同雅各伯所結的盟約，想起同依撒格，同亞巴郎所結的盟約，也想起那地方來。
Leviticus,26,43,但那地方應為他們所放棄，好在他們離去，地方荒蕪時，才能補享安息年，同時他們也補贖自己的罪惡，這是因為他們棄絕了我的制度，厭惡了我的法令。
Leviticus,26,44,但是，即使這樣，當他們留在仇人的地方時，我仍不棄絕他們，也不厭惡他們，以致消滅他們，廢除我與他們結的盟約，因為我上主是他們的天主。
Leviticus,26,45,我顧念他們，我還要想起我與他們的祖先所結的盟約；我在各民族的眼前，由埃及地領出他們的祖先來，為做他們的天主：我是上主。」
Leviticus,26,46,這是上主在西乃山，於自己和以色列子民間，藉梅瑟所立定的法令、制度和法律。
